TransactionID,OrderNumber,LineItem,Quantity,ProductID
3700003,370000,3,2,457
3700103,370010,3,2,2088
3700143,370014,3,2,1694
3710193,371019,3,2,1615
3720033,372003,3,2,83
3720123,372012,3,2,1094
3730073,373007,3,2,1902
3730103,373010,3,2,56
3760053,376005,3,2,418
3770003,377000,3,2,681
3770023,377002,3,2,1595
3780053,378005,3,2,2068
3800043,380004,3,2,1697
3810023,381002,3,2,2510
3880083,388008,3,2,665
3880113,388011,3,2,1653
3900013,390001,3,2,175
3910003,391000,3,2,1662
3920023,392002,3,2,144
3920043,392004,3,2,1449
3920103,392010,3,2,1668
3940033,394003,3,2,654
3940043,394004,3,2,1190
3970023,397002,3,2,2012
3990033,399003,3,2,1589
4020013,402001,3,2,112
4040023,404002,3,2,1545
4050023,405002,3,2,1620
4060103,406010,3,2,2436
4070103,407010,3,2,1693
4100003,410000,3,2,2110
4110053,411005,3,2,125
4120103,412010,3,2,79
4120123,412012,3,2,1590
4140203,414020,3,2,967
4150023,415002,3,2,1015
4150123,415012,3,2,429
4160023,416002,3,2,495
4160103,416010,3,2,356
4190003,419000,3,2,1622
4190113,419011,3,2,2096
4200073,420007,3,2,646
4220023,422002,3,2,56
4230033,423003,3,2,130
4280103,428010,3,2,100
4290033,429003,3,2,110
4300003,430000,3,2,105
4330013,433001,3,2,64
4340063,434006,3,2,144
4360013,436001,3,2,1656
4360073,436007,3,2,1623
4370073,437007,3,2,1623
4810003,481000,3,2,452
4820003,482000,3,2,1415
4830013,483001,3,2,1458
4830023,483002,3,2,1394
4830033,483003,3,2,1571
4830063,483006,3,2,521
4840083,484008,3,2,2299
4860023,486002,3,2,1696
4860113,486011,3,2,1576
4880043,488004,3,2,1517
4890023,489002,3,2,1016
4900073,490007,3,2,1598
4910023,491002,3,2,459
4910033,491003,3,2,135
4920003,492000,3,2,1924
4930123,493012,3,2,125
4950013,495001,3,2,1411
4970093,497009,3,2,1222
4980083,498008,3,2,2100
4990003,499000,3,2,448
4990063,499006,3,2,1015
5000043,500004,3,2,2316
5040063,504006,3,2,1389
5050023,505002,3,2,1820
5060043,506004,3,2,231
5070083,507008,3,2,1575
5070093,507009,3,2,144
5090043,509004,3,2,1053
5110053,511005,3,2,1681
5130053,513005,3,2,1659
5140053,514005,3,2,1649
5140143,514014,3,2,450
5160003,516000,3,2,427
5170073,517007,3,2,1574
5180053,518005,3,2,1924
5190023,519002,3,2,1615
5200023,520002,3,2,1614
5200053,520005,3,2,1003
5210113,521011,3,2,2256
5240063,524006,3,2,1439
5260023,526002,3,2,1450
5260103,526010,3,2,1621
5270043,527004,3,2,211
5280113,528011,3,2,2084
5310033,531003,3,2,1611
5320033,532003,3,2,1288
5330013,533001,3,2,1135
5330063,533006,3,2,1741
5330113,533011,3,2,1836
5340083,534008,3,2,96
5350003,535000,3,2,151
5390093,539009,3,2,2305
5390103,539010,3,2,139
5400053,540005,3,2,437
5430003,543000,3,2,1917
5450043,545004,3,2,1412
5460033,546003,3,2,412
5460113,546011,3,2,2113
5470023,547002,3,2,146
5470043,547004,3,2,1633
5480073,548007,3,2,457
5530053,553005,3,2,608
5540093,554009,3,2,2162
5540113,554011,3,2,1161
5560133,556013,3,2,1665
5580033,558003,3,2,153
5600003,560000,3,2,726
5600043,560004,3,2,1423
5600063,560006,3,2,2114
5610033,561003,3,2,39
5620023,562002,3,2,50
5620043,562004,3,2,632
5650003,565000,3,2,95
5670023,567002,3,2,1558
5670063,567006,3,2,2496
5720003,572000,3,2,55
5740013,574001,3,2,1640
5750013,575001,3,2,144
5750023,575002,3,2,52
5840053,584005,3,2,1575
5860043,586004,3,2,98
5870003,587000,3,2,159
5880013,588001,3,2,89
5880103,588010,3,2,1298
5880113,588011,3,2,1642
5890013,589001,3,2,64
5890063,589006,3,2,1625
5900073,590007,3,2,1669
5940033,594003,3,2,1446
5970013,597001,3,2,1696
6000023,600002,3,2,2076
6010063,601006,3,2,1625
6010083,601008,3,2,1615
6020013,602001,3,2,450
6020103,602010,3,2,1675
6030113,603011,3,2,441
6090003,609000,3,2,1931
6090013,609001,3,2,157
6090063,609006,3,2,1710
6090073,609007,3,2,1285
6130003,613000,3,2,1698
6160093,616009,3,2,1769
6160113,616011,3,2,1351
6180023,618002,3,2,1533
6190083,619008,3,2,1352
6190123,619012,3,2,1605
6190143,619014,3,2,2507
6210003,621000,3,2,2384
6220033,622003,3,2,181
6230113,623011,3,2,349
6240093,624009,3,2,1504
6250023,625002,3,2,1654
6290053,629005,3,2,159
6300033,630003,3,2,340
6300043,630004,3,2,1786
6320063,632006,3,2,2093
6330063,633006,3,2,1553
6330083,633008,3,2,1622
6330103,633010,3,2,49
6330153,633015,3,2,685
6360063,636006,3,2,1422
6370053,637005,3,2,2128
6400083,640008,3,2,1990
6400113,640011,3,2,1260
6420023,642002,3,2,1145
6450083,645008,3,2,1303
6450123,645012,3,2,1645
6470043,647004,3,2,1994
6490023,649002,3,2,1608
6490043,649004,3,2,2372
6500013,650001,3,2,2037
6520123,652012,3,2,71
6530043,653004,3,2,339
6530083,653008,3,2,1241
6560013,656001,3,2,1613
6570013,657001,3,2,1416
6570063,657006,3,2,1918
6570073,657007,3,2,364
6570083,657008,3,2,1415
6590023,659002,3,2,2187
6630013,663001,3,2,1614
6640033,664003,3,2,160
6660073,666007,3,2,1098
6680143,668014,3,2,1739
6680153,668015,3,2,182
6710033,671003,3,2,1302
6730003,673000,3,2,1617
6730113,673011,3,2,152
6740003,674000,3,2,90
6750093,675009,3,2,1700
6750123,675012,3,2,1069
6780013,678001,3,2,315
6790073,679007,3,2,55
6820153,682015,3,2,1699
6850013,685001,3,2,2154
6850083,685008,3,2,168
6860003,686000,3,2,1652
6860033,686003,3,2,460
6860093,686009,3,2,2509
6860113,686011,3,2,993
6890063,689006,3,2,1972
6900003,690000,3,2,1171
6930073,693007,3,2,1502
6940123,694012,3,2,62
6950013,695001,3,2,1594
6950023,695002,3,2,1461
6950083,695008,3,2,1614
6960033,696003,3,2,489
6960083,696008,3,2,1987
6960123,696012,3,2,424
6980003,698000,3,2,1435
6980043,698004,3,2,173
6990023,699002,3,2,1465
6990063,699006,3,2,62
7000093,700009,3,2,458
7010103,701010,3,2,1627
7010123,701012,3,2,140
7030013,703001,3,2,581
7030023,703002,3,2,1921
7070013,707001,3,2,69
7070043,707004,3,2,2492
7080013,708001,3,2,1635
7080063,708006,3,2,116
7100003,710000,3,2,132
7100093,710009,3,2,592
7140053,714005,3,2,1417
7140103,714010,3,2,1629
7140153,714015,3,2,1630
7150043,715004,3,2,1066
7150063,715006,3,2,1599
7150183,715018,3,2,1183
7160023,716002,3,2,430
7160063,716006,3,2,75
7170073,717007,3,2,1598
7190003,719000,3,2,513
7200103,720010,3,2,1074
7210243,721024,3,2,1701
7220103,722010,3,2,446
7220123,722012,3,2,1694
7220183,722018,3,2,983
7220233,722023,3,2,2490
7230053,723005,3,2,72
7230193,723019,3,2,1431
7240073,724007,3,2,2163
7240183,724018,3,2,1652
7240243,724024,3,2,51
7240353,724035,3,2,2100
7280013,728001,3,2,1864
7280023,728002,3,2,2490
7280113,728011,3,2,2178
7290163,729016,3,2,416
7310063,731006,3,2,1316
7310123,731012,3,2,124
7310163,731016,3,2,826
7310173,731017,3,2,2093
7310183,731018,3,2,1620
7310243,731024,3,2,1649
7310333,731033,3,2,1640
7330023,733002,3,2,1585
7330093,733009,3,2,1260
7340023,734002,3,2,491
7340133,734013,3,2,1911
7350053,735005,3,2,2091
7350113,735011,3,2,480
7350123,735012,3,2,1770
7350203,735020,3,2,1652
7360153,736015,3,2,135
7380173,738017,3,2,434
7390003,739000,3,2,69
7420043,742004,3,2,441
7420073,742007,3,2,423
7430023,743002,3,2,2098
7430043,743004,3,2,1956
7450013,745001,3,2,2131
7450053,745005,3,2,506
7460003,746000,3,2,164
7470033,747003,3,2,2005
7480043,748004,3,2,1825
7490003,749000,3,2,1658
7490033,749003,3,2,1392
7500023,750002,3,2,85
7510033,751003,3,2,169
7520013,752001,3,2,1599
7540063,754006,3,2,1608
7550013,755001,3,2,1364
7560003,756000,3,2,946
7590113,759011,3,2,1172
7610023,761002,3,2,1613
7650053,765005,3,2,1596
7650063,765006,3,2,231
7660153,766015,3,2,176
7690083,769008,3,2,1481
7700003,770000,3,2,1586
7700043,770004,3,2,1639
7710103,771010,3,2,462
7720083,772008,3,2,1596
7730123,773012,3,2,457
7750093,775009,3,2,158
7760053,776005,3,2,61
7760063,776006,3,2,1626
7760093,776009,3,2,1584
7770163,777016,3,2,1618
7780163,778016,3,2,57
7800033,780003,3,2,404
7800103,780010,3,2,1058
7800173,780017,3,2,334
7820013,782001,3,2,536
7820143,782014,3,2,2092
7830163,783016,3,2,1697
7850003,785000,3,2,1602
7850213,785021,3,2,1645
7860053,786005,3,2,2129
7860083,786008,3,2,1315
7870023,787002,3,2,440
7870173,787017,3,2,1248
7870263,787026,3,2,1645
7880003,788000,3,2,105
7920083,792008,3,2,2138
7940003,794000,3,2,152
7940073,794007,3,2,1693
7940083,794008,3,2,362
7960053,796005,3,2,1641
7970013,797001,3,2,87
7970033,797003,3,2,1289
7980103,798010,3,2,1110
7990013,799001,3,2,2015
7990063,799006,3,2,2012
8000033,800003,3,2,855
8010053,801005,3,2,703
8040053,804005,3,2,1696
8480033,848003,3,2,1874
8480053,848005,3,2,11
8490003,849000,3,2,1783
8520063,852006,3,2,1613
8530063,853006,3,2,453
8530083,853008,3,2,1538
8540063,854006,3,2,1654
8560013,856001,3,2,123
8570133,857013,3,2,1444
8590023,859002,3,2,53
8610053,861005,3,2,122
8610113,861011,3,2,174
8620003,862000,3,2,1634
8620023,862002,3,2,1602
8620083,862008,3,2,1657
8640113,864011,3,2,1013
8660043,866004,3,2,1298
8680093,868009,3,2,83
8680103,868010,3,2,1696
8690113,869011,3,2,86
8700043,870004,3,2,2065
8700073,870007,3,2,799
8710043,871004,3,2,1335
8710073,871007,3,2,1951
8710113,871011,3,2,1045
8710143,871014,3,2,217
8730043,873004,3,2,2137
8730053,873005,3,2,2132
8740003,874000,3,2,335
8760023,876002,3,2,1952
8770043,877004,3,2,1474
8770073,877007,3,2,69
8780043,878004,3,2,70
8780143,878014,3,2,1938
8830043,883004,3,2,620
8850063,885006,3,2,101
8870043,887004,3,2,1600
8880023,888002,3,2,1024
8890083,889008,3,2,1634
8900113,890011,3,2,1635
8950063,895006,3,2,111
8960093,896009,3,2,428
8970063,897006,3,2,2265
8980013,898001,3,2,2040
8980073,898007,3,2,1767
9010053,901005,3,2,1593
9040093,904009,3,2,2068
9060143,906014,3,2,2064
9080013,908001,3,2,494
9090033,909003,3,2,2078
9110013,911001,3,2,128
9110023,911002,3,2,80
9120003,912000,3,2,30
9120043,912004,3,2,1908
9130153,913015,3,2,2490
9150013,915001,3,2,1597
9170023,917002,3,2,1617
9170073,917007,3,2,580
9180073,918007,3,2,1279
9190043,919004,3,2,434
9200003,920000,3,2,1379
9200143,920014,3,2,21
9220043,922004,3,2,109
9240043,924004,3,2,430
9240103,924010,3,2,341
9250053,925005,3,2,1712
9280003,928000,3,2,282
9310043,931004,3,2,2002
9310083,931008,3,2,1611
9320023,932002,3,2,140
9340083,934008,3,2,1252
9360003,936000,3,2,1659
9380043,938004,3,2,554
9390013,939001,3,2,1611
9390023,939002,3,2,829
9410023,941002,3,2,2047
9510013,951001,3,2,69
9520023,952002,3,2,1624
9520033,952003,3,2,1626
9520093,952009,3,2,135
9530053,953005,3,2,54
9550023,955002,3,2,1725
9550093,955009,3,2,2437
9570033,957003,3,2,358
9580043,958004,3,2,525
9580073,958007,3,2,2054
9590053,959005,3,2,1635
9590073,959007,3,2,1702
9600003,960000,3,2,1451
9600073,960007,3,2,2075
9650083,965008,3,2,1611
9660083,966008,3,2,831
9670003,967000,3,2,1600
9670103,967010,3,2,949
9690053,969005,3,2,171
9690153,969015,3,2,1294
9710003,971000,3,2,710
9710023,971002,3,2,424
9720063,972006,3,2,1592
9760103,976010,3,2,1318
9760123,976012,3,2,589
9790013,979001,3,2,655
9800093,980009,3,2,85
9800113,980011,3,2,100
9810133,981013,3,2,1459
9830053,983005,3,2,69
9830083,983008,3,2,1452
9850013,985001,3,2,873
9860053,986005,3,2,206
9870033,987003,3,2,1629
9890013,989001,3,2,1673
9900173,990017,3,2,313
9930023,993002,3,2,418
9930093,993009,3,2,2304
9940013,994001,3,2,753
9940083,994008,3,2,97
9950063,995006,3,2,716
9950133,995013,3,2,521
9960023,996002,3,2,103
9970043,997004,3,2,1432
9970073,997007,3,2,1571
9970123,997012,3,2,430
10000023,1000002,3,2,2111
10010023,1001002,3,2,1461
10010043,1001004,3,2,61
10010073,1001007,3,2,128
10010093,1001009,3,2,1757
10020013,1002001,3,2,2178
10030003,1003000,3,2,1458
10030063,1003006,3,2,2114
10060003,1006000,3,2,1441
10060073,1006007,3,2,2512
10070053,1007005,3,2,1795
10080023,1008002,3,2,1606
10090053,1009005,3,2,991
10100003,1010000,3,2,1511
10100013,1010001,3,2,1699
10110183,1011018,3,2,102
10130073,1013007,3,2,1518
10140033,1014003,3,2,1493
10140063,1014006,3,2,419
10140083,1014008,3,2,94
10140093,1014009,3,2,1231
10150073,1015007,3,2,2070
10150093,1015009,3,2,1339
10160043,1016004,3,2,1654
10160113,1016011,3,2,1635
10180183,1018018,3,2,1014
10210033,1021003,3,2,2008
10210043,1021004,3,2,2132
10210053,1021005,3,2,2496
10230003,1023000,3,2,1632
10240023,1024002,3,2,1651
10240063,1024006,3,2,1667
10250013,1025001,3,2,810
10250083,1025008,3,2,46
10270033,1027003,3,2,90
10290123,1029012,3,2,445
10320013,1032001,3,2,433
10320043,1032004,3,2,100
10320053,1032005,3,2,54
10360053,1036005,3,2,1974
10370133,1037013,3,2,1086
10380003,1038000,3,2,446
10390133,1039013,3,2,1664
10390183,1039018,3,2,1599
10410003,1041000,3,2,178
10450063,1045006,3,2,1699
10480013,1048001,3,2,2015
10500073,1050007,3,2,2110
10500083,1050008,3,2,115
10500103,1050010,3,2,1556
10510003,1051000,3,2,1674
10510123,1051012,3,2,65
10520043,1052004,3,2,1474
10530143,1053014,3,2,1643
10530183,1053018,3,2,2102
10550023,1055002,3,2,59
10550063,1055006,3,2,1609
10570023,1057002,3,2,1216
10570143,1057014,3,2,145
10580013,1058001,3,2,1024
10580113,1058011,3,2,106
10590033,1059003,3,2,995
10590073,1059007,3,2,61
10590083,1059008,3,2,1603
10600013,1060001,3,2,546
10640003,1064000,3,2,428
10640053,1064005,3,2,139
10650063,1065006,3,2,1673
10650103,1065010,3,2,1437
10650163,1065016,3,2,1262
10670003,1067000,3,2,448
10670103,1067010,3,2,60
10690013,1069001,3,2,2418
10720153,1072015,3,2,1539
10740003,1074000,3,2,1681
10740073,1074007,3,2,444
10760043,1076004,3,2,2428
10770073,1077007,3,2,366
10780083,1078008,3,2,62
10780133,1078013,3,2,116
10780173,1078017,3,2,2081
10790143,1079014,3,2,422
10800133,1080013,3,2,2039
10810273,1081027,3,2,353
10810323,1081032,3,2,1610
10830053,1083005,3,2,155
10840213,1084021,3,2,112
10850063,1085006,3,2,102
10850153,1085015,3,2,1513
10860223,1086022,3,2,80
10870163,1087016,3,2,15
10880063,1088006,3,2,1109
10880333,1088033,3,2,88
10880393,1088039,3,2,1516
10880473,1088047,3,2,133
10900023,1090002,3,2,648
10900143,1090014,3,2,1633
10900163,1090016,3,2,1254
10910163,1091016,3,2,598
10910213,1091021,3,2,1589
10920033,1092003,3,2,104
10920143,1092014,3,2,1595
10920193,1092019,3,2,1566
10920233,1092023,3,2,1248
10920243,1092024,3,2,187
10930263,1093026,3,2,1587
10930273,1093027,3,2,1686
10930343,1093034,3,2,1091
10940163,1094016,3,2,1549
10940253,1094025,3,2,1244
10950093,1095009,3,2,159
10950343,1095034,3,2,714
10950373,1095037,3,2,2057
10950473,1095047,3,2,2023
10960013,1096001,3,2,10
10970103,1097010,3,2,1599
10980013,1098001,3,2,344
10980023,1098002,3,2,1290
10980063,1098006,3,2,1649
10980153,1098015,3,2,474
10980183,1098018,3,2,1603
10990143,1099014,3,2,1602
11000033,1100003,3,2,1582
11000123,1100012,3,2,754
11010183,1101018,3,2,593
11010213,1101021,3,2,327
11020343,1102034,3,2,1256
11040043,1104004,3,2,2179
11040103,1104010,3,2,63
11050123,1105012,3,2,1623
11050143,1105014,3,2,1815
11060153,1106015,3,2,1074
11060173,1106017,3,2,442
11070063,1107006,3,2,2176
11070123,1107012,3,2,1380
11080113,1108011,3,2,445
11090063,1109006,3,2,86
11110063,1111006,3,2,85
11130043,1113004,3,2,1164
11130123,1113012,3,2,1443
11140063,1114006,3,2,405
11140143,1114014,3,2,949
11140173,1114017,3,2,1079
11150003,1115000,3,2,278
11160173,1116017,3,2,153
11190023,1119002,3,2,154
11210123,1121012,3,2,1675
11220093,1122009,3,2,435
11230163,1123016,3,2,658
11230193,1123019,3,2,2109
11260003,1126000,3,2,2115
11260013,1126001,3,2,58
11260053,1126005,3,2,95
11260083,1126008,3,2,186
11270123,1127012,3,2,132
11280013,1128001,3,2,362
11280073,1128007,3,2,540
11280143,1128014,3,2,126
11300043,1130004,3,2,1828
11300143,1130014,3,2,1745
11350153,1135015,3,2,1502
11360113,1136011,3,2,72
11390023,1139002,3,2,1767
11390033,1139003,3,2,1511
11390073,1139007,3,2,1624
11400073,1140007,3,2,1484
11400143,1140014,3,2,1654
11410113,1141011,3,2,1682
11410163,1141016,3,2,1730
11420263,1142026,3,2,1475
11420313,1142031,3,2,118
11420323,1142032,3,2,184
11430063,1143006,3,2,551
11430083,1143008,3,2,1663
11430213,1143021,3,2,293
11430233,1143023,3,2,453
11440023,1144002,3,2,2503
11440103,1144010,3,2,1628
11440183,1144018,3,2,1666
11440253,1144025,3,2,1229
11440413,1144041,3,2,575
11470013,1147001,3,2,459
11470043,1147004,3,2,16
11470083,1147008,3,2,1515
11470183,1147018,3,2,1602
11470243,1147024,3,2,1350
11470253,1147025,3,2,1012
11480023,1148002,3,2,1689
11480033,1148003,3,2,1680
11480053,1148005,3,2,105
11480093,1148009,3,2,1546
11480133,1148013,3,2,687
11480323,1148032,3,2,1617
11490033,1149003,3,2,438
11490133,1149013,3,2,1573
11500123,1150012,3,2,1710
11500143,1150014,3,2,440
11500173,1150017,3,2,1449
11500183,1150018,3,2,433
11510163,1151016,3,2,1192
11510243,1151024,3,2,1367
11520023,1152002,3,2,1803
11530093,1153009,3,2,1625
11530103,1153010,3,2,434
11540083,1154008,3,2,2489
11540093,1154009,3,2,445
11550123,1155012,3,2,1577
11550133,1155013,3,2,2111
11560003,1156000,3,2,1318
11560123,1156012,3,2,1286
11570103,1157010,3,2,2114
11580103,1158010,3,2,1700
11590003,1159000,3,2,105
11600073,1160007,3,2,2356
11610043,1161004,3,2,1661
11610053,1161005,3,2,1581
11610073,1161007,3,2,455
11610113,1161011,3,2,430
11620143,1162014,3,2,400
11640113,1164011,3,2,46
11650243,1165024,3,2,1754
11670013,1167001,3,2,1681
11690033,1169003,3,2,1602
11700013,1170001,3,2,1332
11700113,1170011,3,2,432
12120063,1212006,3,2,1970
12140073,1214007,3,2,1633
12140093,1214009,3,2,1692
12150003,1215000,3,2,1089
12160003,1216000,3,2,1333
12170023,1217002,3,2,1625
12200133,1220013,3,2,478
12210053,1221005,3,2,1611
12210093,1221009,3,2,1550
12230053,1223005,3,2,173
12230103,1223010,3,2,989
12240023,1224002,3,2,1916
12240033,1224003,3,2,1912
12240043,1224004,3,2,1629
12240143,1224014,3,2,1627
12280113,1228011,3,2,1746
12300053,1230005,3,2,55
12300073,1230007,3,2,137
12300103,1230010,3,2,1585
12310133,1231013,3,2,1763
12330093,1233009,3,2,8
12330123,1233012,3,2,1213
12340013,1234001,3,2,363
12340023,1234002,3,2,1610
12350003,1235000,3,2,1445
12370013,1237001,3,2,1677
12370033,1237003,3,2,448
12370043,1237004,3,2,485
12380003,1238000,3,2,73
12380123,1238012,3,2,2507
12390023,1239002,3,2,415
12390053,1239005,3,2,1860
12390133,1239013,3,2,1232
12400013,1240001,3,2,1639
12400033,1240003,3,2,1804
12400053,1240005,3,2,2512
12400063,1240006,3,2,739
12400113,1240011,3,2,1531
12400143,1240014,3,2,13
12400183,1240018,3,2,2114
12400213,1240021,3,2,534
12410043,1241004,3,2,134
12420063,1242006,3,2,639
12420183,1242018,3,2,1273
12450093,1245009,3,2,923
12450103,1245010,3,2,114
12450133,1245013,3,2,435
12460013,1246001,3,2,390
12460093,1246009,3,2,2449
12460133,1246013,3,2,1872
12470053,1247005,3,2,2072
12470203,1247020,3,2,399
12490003,1249000,3,2,97
12500013,1250001,3,2,1445
12510013,1251001,3,2,585
12530043,1253004,3,2,1556
12540233,1254023,3,2,78
12550153,1255015,3,2,1258
12560013,1256001,3,2,93
12580073,1258007,3,2,1970
12590073,1259007,3,2,2489
12600133,1260013,3,2,641
12610033,1261003,3,2,12
12610123,1261012,3,2,1633
12620013,1262001,3,2,1742
12620163,1262016,3,2,1427
12630243,1263024,3,2,2054
12650023,1265002,3,2,58
12650083,1265008,3,2,52
12650093,1265009,3,2,177
12660063,1266006,3,2,2088
12660093,1266009,3,2,2515
12670103,1267010,3,2,1499
12670163,1267016,3,2,1640
12700123,1270012,3,2,45
12700173,1270017,3,2,57
12700193,1270019,3,2,333
12740013,1274001,3,2,1649
12740053,1274005,3,2,370
12770113,1277011,3,2,1648
12770223,1277022,3,2,979
12770263,1277026,3,2,1512
12770293,1277029,3,2,1600
12790003,1279000,3,2,1742
12790033,1279003,3,2,905
12790063,1279006,3,2,157
12790123,1279012,3,2,445
12800023,1280002,3,2,1936
12820063,1282006,3,2,2202
12820143,1282014,3,2,700
12820233,1282023,3,2,31
12840013,1284001,3,2,173
12840103,1284010,3,2,597
12840203,1284020,3,2,1644
12860013,1286001,3,2,412
12860053,1286005,3,2,179
12870043,1287004,3,2,1708
12870103,1287010,3,2,1532
12880093,1288009,3,2,90
12880143,1288014,3,2,1282
12880173,1288017,3,2,1647
12890113,1289011,3,2,426
12890123,1289012,3,2,1619
12890153,1289015,3,2,2495
12890203,1289020,3,2,581
12900073,1290007,3,2,1697
12900173,1290017,3,2,562
12910143,1291014,3,2,430
12910153,1291015,3,2,2492
12910313,1291031,3,2,453
12940163,1294016,3,2,70
12950003,1295000,3,2,384
12950223,1295022,3,2,1421
12960043,1296004,3,2,1658
12960083,1296008,3,2,923
12960173,1296017,3,2,1643
12970163,1297016,3,2,1409
12970173,1297017,3,2,1671
12980203,1298020,3,2,52
13000073,1300007,3,2,1805
13020013,1302001,3,2,1640
13030073,1303007,3,2,130
13050013,1305001,3,2,1700
13050023,1305002,3,2,418
13070033,1307003,3,2,54
13120043,1312004,3,2,165
13120073,1312007,3,2,1538
13120193,1312019,3,2,13
13140063,1314006,3,2,2500
13160023,1316002,3,2,457
13160203,1316020,3,2,459
13170203,1317020,3,2,58
13200003,1320000,3,2,1619
13210133,1321013,3,2,551
13240003,1324000,3,2,1470
13240033,1324003,3,2,1710
13240103,1324010,3,2,2356
13240223,1324022,3,2,1528
13250053,1325005,3,2,1689
13260103,1326010,3,2,71
13260253,1326025,3,2,390
13280043,1328004,3,2,1706
13280063,1328006,3,2,1417
13290093,1329009,3,2,602
13300033,1330003,3,2,68
13300053,1330005,3,2,1635
13310083,1331008,3,2,659
13310113,1331011,3,2,454
13310243,1331024,3,2,526
13320073,1332007,3,2,450
13330223,1333022,3,2,287
13350033,1335003,3,2,451
13360003,1336000,3,2,449
13380093,1338009,3,2,1964
13380103,1338010,3,2,448
13380133,1338013,3,2,578
13390093,1339009,3,2,804
13400013,1340001,3,2,562
13400173,1340017,3,2,1453
13440013,1344001,3,2,1638
13440033,1344003,3,2,26
13450163,1345016,3,2,1932
13450243,1345024,3,2,1089
13470143,1347014,3,2,999
13470183,1347018,3,2,1638
13470203,1347020,3,2,1444
13490083,1349008,3,2,1828
13510043,1351004,3,2,434
13510183,1351018,3,2,1563
13510243,1351024,3,2,1283
13520133,1352013,3,2,1674
13530003,1353000,3,2,437
13530113,1353011,3,2,337
13550003,1355000,3,2,1521
13560063,1356006,3,2,1438
13570043,1357004,3,2,508
13580003,1358000,3,2,1569
13580123,1358012,3,2,1440
13590043,1359004,3,2,1621
13590083,1359008,3,2,743
13590283,1359028,3,2,537
13600083,1360008,3,2,396
13600093,1360009,3,2,87
13600143,1360014,3,2,1605
13600153,1360015,3,2,473
13600183,1360018,3,2,427
13610143,1361014,3,2,1900
13610213,1361021,3,2,1622
13630013,1363001,3,2,1130
13640173,1364017,3,2,180
13640183,1364018,3,2,1487
13660003,1366000,3,2,1651
13670013,1367001,3,2,437
13670103,1367010,3,2,1675
13670113,1367011,3,2,468
13680113,1368011,3,2,1393
13680193,1368019,3,2,1812
13680273,1368027,3,2,1167
13700013,1370001,3,2,113
13700053,1370005,3,2,421
13700143,1370014,3,2,101
13710003,1371000,3,2,1375
13710163,1371016,3,2,1599
13720213,1372021,3,2,651
13740063,1374006,3,2,1324
13750233,1375023,3,2,1674
13750303,1375030,3,2,1415
13770043,1377004,3,2,1602
13770083,1377008,3,2,1620
13780083,1378008,3,2,58
13780203,1378020,3,2,1664
13790093,1379009,3,2,1578
13800033,1380003,3,2,603
13810183,1381018,3,2,88
13820023,1382002,3,2,524
13820103,1382010,3,2,1680
13820253,1382025,3,2,2314
13820363,1382036,3,2,1632
13830023,1383002,3,2,1573
13840113,1384011,3,2,2172
13850103,1385010,3,2,1677
13850123,1385012,3,2,121
13860223,1386022,3,2,2050
13870003,1387000,3,2,1345
13870113,1387011,3,2,636
13880053,1388005,3,2,1410
13880063,1388006,3,2,1678
13880123,1388012,3,2,70
13890173,1389017,3,2,375
13890253,1389025,3,2,106
13890323,1389032,3,2,75
13910023,1391002,3,2,1648
13910043,1391004,3,2,1676
13910083,1391008,3,2,454
13920143,1392014,3,2,112
13930003,1393000,3,2,347
13930133,1393013,3,2,1590
13940083,1394008,3,2,446
13940133,1394013,3,2,1448
13940143,1394014,3,2,772
13940203,1394020,3,2,1994
13940283,1394028,3,2,1767
13940303,1394030,3,2,73
13950163,1395016,3,2,376
13960093,1396009,3,2,173
13960103,1396010,3,2,1599
13960183,1396018,3,2,1426
14000093,1400009,3,2,69
14000153,1400015,3,2,1794
14000163,1400016,3,2,529
14010073,1401007,3,2,922
14010113,1401011,3,2,88
14010123,1401012,3,2,2111
14010163,1401016,3,2,419
14020003,1402000,3,2,432
14020043,1402004,3,2,455
14020093,1402009,3,2,1679
14020143,1402014,3,2,1634
14020193,1402019,3,2,60
14030213,1403021,3,2,1714
14030273,1403027,3,2,1726
14030363,1403036,3,2,626
14060053,1406005,3,2,1417
14060133,1406013,3,2,1683
14070013,1407001,3,2,113
14080223,1408022,3,2,1196
14090013,1409001,3,2,20
14090113,1409011,3,2,50
14100133,1410013,3,2,1404
14100353,1410035,3,2,144
14100393,1410039,3,2,1594
14130073,1413007,3,2,1373
14130183,1413018,3,2,1622
14140283,1414028,3,2,1283
14160063,1416006,3,2,1465
14170193,1417019,3,2,1292
14170213,1417021,3,2,448
14170253,1417025,3,2,882
14170283,1417028,3,2,437
14170333,1417033,3,2,1025
14180013,1418001,3,2,137
14180023,1418002,3,2,1321
14200083,1420008,3,2,462
14220103,1422010,3,2,1035
14220113,1422011,3,2,1606
14220223,1422022,3,2,1216
14230023,1423002,3,2,1948
14230033,1423003,3,2,1645
14230043,1423004,3,2,1467
14230073,1423007,3,2,2052
14240113,1424011,3,2,62
14240153,1424015,3,2,1486
14240283,1424028,3,2,2187
14240303,1424030,3,2,555
14240323,1424032,3,2,2325
14260083,1426008,3,2,1524
14270113,1427011,3,2,1537
14270193,1427019,3,2,95
14270213,1427021,3,2,86
14300093,1430009,3,2,1458
14300103,1430010,3,2,1735
